2021-05-26 13:15:55,e5e4,9,25832,291355,0,306644,326827
2021-05-26 13:15:55,e5e4,10,26398,323557,81,339331,359594
2021-05-26 13:15:56,e5e4,11,26925,355797,162,372018,392362
2021-05-26 13:15:57,e5e4,12,27600,387891,358,404590,425130
2021-05-26 13:15:58,e5e4,13,28134,420125,439,437277,457898
2021-05-26 13:15:59,e5e4,14,28802,452224,613,469871,490666
2021-05-26 13:16:00,e5e4,15,29506,484288,814,502438,523434
2021-05-26 13:16:01,e5e4,16,30070,516493,895,535125,556202
2021-05-26 13:16:02,e5e4,17,30594,548736,976,567812,588970
2021-05-26 13:16:03,e5e4,18,31122,580976,1057,600499,621738
2021-05-26 13:16:04,e5e4,19,31795,613072,1253,633071,654506
2021-05-26 13:16:05,e5e4,20,32352,645283,1334,665758,687274
2021-05-26 13:16:06,e5e4,21,32885,677518,1415,698445,720042
2021-05-26 13:16:07,e5e4,22,33557,709613,1589,731039,752810
2021-05-26 13:16:08,e5e4,23,34082,741856,1670,763726,785578
2021-05-26 13:16:09,e5e4,24,34610,774096,1751,796413,818346
2021-05-26 13:16:10,e5e4,25,35138,806336,1832,829100,851114
2021-05-26 13:16:11,e5e4,26,35663,838579,1913,861787,883882
2021-05-26 13:16:12,e5e4,27,36191,870819,1994,894474,916650
2021-05-26 13:16:13,e5e4,28,36719,903059,2075,927161,949418
2021-05-26 13:16:14,e5e4,29,37243,935303,2156,959848,982186
2021-05-26 13:16:15,e5e4,30,37803,967511,2237,992535,1014954
2021-05-26 13:16:16,e5e4,31,38510,999573,2433,1025107,1047723
2021-05-26 13:16:17,e5e4,32,39035,1031816,2514,1057794,1080490
2021-05-26 13:16:18,e5e4,33,39563,1064056,2596,1090480,1113258
2021-05-26 13:16:19,e5e4,34,40092,1096295,2677,1123167,1146026
2021-05-26 13:16:20,e5e4,35,40617,1128538,2758,1155854,1178794
2021-05-26 13:16:21,e5e4,36,41145,1160778,2840,1188540,1211562
2021-05-26 13:16:22,e5e4,37,41817,1192873,3014,1221134,1244330
2021-05-26 13:16:23,e5e4,38,42347,1225112,3095,1253821,1277098
2021-05-26 13:16:24,e5e4,39,42874,1257352,3176,1286508,1309866
2021-05-26 13:16:25,e5e4,40,43436,1289559,3257,1319195,1342634
2021-05-26 13:16:26,e5e4,41,43960,1321802,3338,1351882,1375402
2021-05-26 13:16:27,e5e4,42,44487,1354043,3419,1384569,1408170
2021-05-26 13:16:28,e5e4,43,45015,1386283,3500,1417256,1440938
2021-05-26 13:16:29,e5e4,44,45539,1418527,3581,1449943,1473706
2021-05-26 13:16:30,e5e4,45,46066,1450768,3662,1482630,1506474
2021-05-26 13:16:31,e5e4,46,46595,1483007,3743,1515317,1539242
2021-05-26 13:16:32,e5e4,47,47120,1515250,3824,1548004,1572010
2021-05-26 13:16:33,e5e4,48,47647,1547491,3905,1580691,1604778
2021-05-26 13:16:34,e5e4,49,48176,1579730,3986,1613378,1637546
2021-05-26 13:16:35,e5e4,50,48733,1611942,4067,1646065,1670314
2021-05-26 13:16:36,e5e4,51,49259,1644183,4148,1678752,1703082
2021-05-26 13:16:37,e5e4,52,49788,1676422,4229,1711439,1735850
2021-05-26 13:16:38,e5e4,53,50313,1708665,4310,1744126,1768618
2021-05-26 13:16:39,e5e4,54,50817,1740929,4391,1776813,1801386
2021-05-26 13:16:40,e5e4,55,51218,1773296,4472,1809500,1834154
2021-05-26 13:16:41,e5e4,56,51759,1805524,4668,1842072,1866922
2021-05-26 13:16:42,e5e4,57,52158,1837892,4749,1874759,1899690
2021-05-26 13:16:43,e5e4,58,52559,1870259,4830,1907446,1932458
2021-05-26 13:16:44,e5e4,59,52990,1902597,4911,1940133,1965227
2021-05-26 13:16:45,e5e4,60,53427,1934928,4992,1972820,1997995
2021-05-26 13:16:46,e5e4,61,53831,1967292,5073,2005507,2030762
2021-05-26 13:16:47,e5e4,62,54229,1999662,5154,2038194,2063530
2021-05-26 13:16:48,e5e4,63,54630,2032029,5235,2070881,2096299
2021-05-26 13:16:49,e5e4,64,55033,2064394,5317,2103567,2129067
2021-05-26 13:16:50,e5e4,65,55573,2096622,5490,2136162,2161834
2021-05-26 13:16:51,e5e4,66,55973,2128990,5571,2168849,2194602
2021-05-26 13:16:52,e5e4,67,56374,2161357,5652,2201536,2227370
2021-05-26 13:16:53,e5e4,68,56771,2193728,5733,2234223,2260138
2021-05-26 13:16:54,e5e4,69,57171,2226096,5814,2266910,2292906
2021-05-26 13:16:55,e5e4,70,57613,2258422,5895,2299597,2325675
2021-05-26 13:16:56,e5e4,71,58015,2290788,5976,2332284,2358442
2021-05-26 13:16:57,e5e4,72,58416,2323155,6057,2364971,2391210
2021-05-26 13:16:58,e5e4,73,58820,2355519,6138,2397658,2423978
2021-05-26 13:16:59,e5e4,74,59219,2387888,6219,2430345,2456746
2021-05-26 13:17:00,e5e4,75,59619,2420256,6300,2463032,2489514
2021-05-26 13:17:01,e5e4,76,60024,2452619,6381,2495719,2522282
2021-05-26 13:17:02,e5e4,77,60424,2484987,6462,2528406,2555050
2021-05-26 13:17:03,e5e4,78,60824,2517355,6543,2561093,2587818