2021-05-26 12:22:23,e5e4,2,22935,64875,0,77269,97264
2021-05-26 12:22:23,e5e4,3,23469,97109,89,109947,130032
2021-05-26 12:22:24,e5e4,4,24000,129346,178,142626,162800
2021-05-26 12:22:25,e5e4,5,24527,161587,267,175305,195568
2021-05-26 12:22:26,e5e4,6,25376,193506,592,207748,228336
2021-05-26 12:22:27,e5e4,7,25942,225708,682,240426,261104
2021-05-26 12:22:28,e5e4,8,26719,257699,863,273013,293872
2021-05-26 12:22:29,e5e4,9,27261,289925,953,305691,326640
2021-05-26 12:22:30,e5e4,10,27833,322121,1042,338370,359408
2021-05-26 12:22:31,e5e4,11,28373,354349,1131,371049,392176
2021-05-26 12:22:32,e5e4,12,29109,386381,1336,403613,424944
2021-05-26 12:22:33,e5e4,1,22804,32239,0,44500,63948
2021-05-26 12:23:10,e5e4,2,23751,64060,300,76968,96716
2021-05-26 12:23:11,e5e4,3,24572,96007,587,109449,129484
2021-05-26 12:23:12,e5e4,4,25101,128246,668,142136,162252
2021-05-26 12:23:13,e5e4,5,25632,160484,749,174824,195020
2021-05-26 12:23:14,e5e4,6,26362,192521,950,207390,227788
2021-05-26 12:23:15,e5e4,7,26891,224760,1032,240076,260556
2021-05-26 12:23:16,e5e4,8,27417,257002,1114,272762,293324
2021-05-26 12:23:17,e5e4,9,27947,289240,1195,305449,326092
2021-05-26 12:23:18,e5e4,10,28505,321450,1276,338136,358860
2021-05-26 12:23:19,e5e4,11,29173,353550,1471,370709,391628
2021-05-26 12:23:20,e5e4,12,29703,385788,1552,403396,424396
2021-05-26 12:23:21,e5e4,13,30237,418022,1633,436083,457164
2021-05-26 12:23:22,e5e4,14,30764,450263,1714,468770,489932
2021-05-26 12:23:23,e5e4,15,31295,482500,1795,501457,522700
2021-05-26 12:23:24,e5e4,16,31825,514738,1876,534144,555468
2021-05-26 12:23:25,e5e4,17,32352,546979,1957,566831,588236
2021-05-26 12:23:26,e5e4,18,32883,579216,2038,599518,621004
2021-05-26 12:23:27,e5e4,19,33413,611454,2119,632205,653772